cell_id,global_cycle_index,discharge_cycle,ambient_temperature,capacity_Ah,soh_pct,n_points,discharge_time_s,V_start,V_end,V_avg,V_min,V_max,I_abs_avg,I_discharge_avg,T_start,T_avg,T_max,T_rise,cumQ_calc_Ah,V_10s,V_30s,V_60s,V_120s,T_60s,T_120s,V_drop_10s,V_drop_30s,V_drop_60s,V_drop_120s,dV_dt_avg,T_rise_60s,T_rise_120s,time_to_3p7V_s,time_to_3p6V_s,time_to_3p5V_s,time_to_3p4V_s,time_to_3p3V_s,health_label,Re_ohm,Rct_ohm,matched_impedance_global_index
B0007,106,36,24.0,1.8371619619672275,91.85809809836137,360,3368.266,4.20243913428064,2.042987153745025,3.565432167703823,2.042987153745025,4.20243913428064,1.9783860225738241,1.9783813062714437,23.739006255698545,31.618244836823447,39.0468968949422,15.307890639243656,1.8533708892570417,4.190938237833399,3.999721662132097,3.9689080708300253,3.930208565558339,24.08490628650293,24.681379443628014,0.011500896447240727,0.2027174721485432,0.2335310634506147,0.2722305687223008,-0.0006411168181300453,0.3459000308043869,0.9423731879294692,900.578,1406.469,2184.203,2914.672,3120.703,Good,0.04083099544598788,0.06292223531520325,105
B0007,110,37,24.0,1.8316722583718854,91.58361291859427,359,3358.719,4.2027151718379345,1.9786162394118947,3.5622303163451425,1.9786162394118947,4.202794567899269,1.9780805998719366,1.9780788728325216,23.487622777066665,31.331528063668397,38.836764958613884,15.349142181547219,1.8478815526138115,4.190932654942962,3.9988710781248,3.9680017762073443,3.929016304325021,23.839498246880638,24.445510280763543,0.011782516894972339,0.20384409371313472,0.23471339563059024,0.2736988675129135,-0.0006621866647451126,0.35187546981397233,0.9578875036968775,890.86,1387.203,2155.172,2895.469,3110.938,Good,0.04078701229987664,0.06338858492819599,109
B0007,114,38,24.0,1.8211470951317783,91.05735475658892,357,3339.5,4.203023971708643,2.15845357648832,3.564481026852489,2.15845357648832,4.203135326288817,1.9780988820364462,1.9780980119136446,23.2595984254445,31.132569191182142,38.49981470604549,15.24021628060099,1.8373281077894108,4.191248634934208,3.9986216645556985,3.9672493727076397,3.9276990043107443,23.609135067930264,24.2240160961928,0.011775336774435097,0.20440230715294483,0.23577459900100362,0.275324967397899,-0.0006122384773829386,0.3495366424857629,0.964417670748297,881.297,1377.844,2136.641,2876.485,3091.828,Good,0.03981735939635393,0.06446689612483536,113
B0007,118,39,24.0,1.816506091511515,90.82530457557574,356,3331.265,4.202697887601401,2.092603698932653,3.561614556780574,2.092603698932653,4.202837061508687,1.9779784075733657,1.977978378726746,23.02752211633403,30.972969676157927,38.582340147970775,15.554818031636746,1.8326952796896443,4.190879319409412,3.9976369546055253,3.9659743323136563,3.9261235132930756,23.37964408377503,23.995325578120234,0.011818568191989343,0.2050609329958757,0.2367235552877447,0.2765743743083253,-0.0006334212945138702,0.35212196744100055,0.9678034617862039,872.359,1359.109,2118.093,2858.375,3083.359,Good,0.03879098770177327,0.06280987925671022,117
B0007,122,40,24.0,1.8113815601504555,90.56907800752278,355,3321.188,4.202582706720855,2.1528886431678034,3.5630587459190144,2.1528886431678034,4.202745735932991,1.9784370488525895,1.9784352722872158,23.19557262400947,31.1990648511682,38.787499833494046,15.591927209484577,1.8275260108492006,4.191764138833658,3.997767981989276,3.966379669947644,3.9264954183320997,23.54793446135747,24.160847168754227,0.010818567887196373,0.20481472473157858,0.23620303677321086,0.27608728838875507,-0.0006171568919173053,0.35236183734800264,0.9652745447447586,872.156,1359.328,2118.188,2858.094,3073.531,Good,0.04135849902166442,0.06409309629130175,121
B0007,126,41,24.0,1.8116056333939583,90.58028166969791,355,3321.844,4.203035094861703,2.0537418826405966,3.5629534367704405,2.0537418826405966,4.203198796599359,1.9782902099305797,1.9782887966647482,23.759419652346843,31.722267598269813,39.31221126031847,15.552791607971628,1.8277684994216643,4.192503185854764,3.9993489801615847,3.968229531784901,3.928720407724706,24.118673320616946,24.737070156363522,0.010531909006939344,0.20368611470011855,0.23480556307680223,0.274314687136997,-0.0006470181056729656,0.3592536682701031,0.9776505040166796,872.079,1368.532,2127.282,2858.11,3073.563,Good,0.04198813216408782,0.06290743673977844,125
B0007,130,42,24.0,1.8060548955557403,90.30274477778701,354,3311.828,4.202608242479543,2.0793300586339956,3.563446012076242,2.0793300586339956,4.202901668731174,1.978204592155878,1.9782003677117717,23.9923227657072,31.900827580605675,39.40567993360536,15.413357167898162,1.822189570299471,4.19219363484536,3.9996601472633584,3.9684167513856234,3.929087999528416,24.349940025111486,24.962320875700453,0.010414607634182893,0.2029480952161844,0.23419149109391935,0.27352024295112676,-0.0006411197030297308,0.3576172594042859,0.9699981099932522,872.125,1368.719,2118.031,2848.234,3063.625,Good,0.0410635565050997,0.06183018814159419,129
B0007,134,43,24.0,1.8132041826994056,90.66020913497029,179,3327.391,4.19612459601344,2.0759793304520757,3.563998342345823,2.0759793304520757,4.196154302326916,1.9671070815271066,1.9671020138970783,23.71738806870469,31.5372402498617,39.32802757827611,15.610639509571417,1.8242563324824848,4.196142348083164,4.0546361498689,3.9687115595115245,3.926927558696457,23.994207689179262,24.60961773895606,-1.775206972443044e-05,0.14148844614453981,0.22741303650191513,0.2691970373169825,-0.0006371794795265611,0.27681962047457276,0.8922296702513712,872.109,1349.75,2113.953,2857.719,3070.953,Good,0.0397095688006817,0.06308316873083149,133
B0007,136,44,24.0,1.8062641938283535,90.31320969141767,354,3312.078,4.2042954628954305,2.0674349483094465,3.5604902283110547,2.0674349483094465,4.2044772244864275,1.9781214643703728,1.9781214643703728,23.529894259806802,31.24662583059252,38.6112528181758,15.081358558368997,1.8222968709239153,4.1920512503299605,4.000102892074668,3.9683477721302904,3.9286110643906165,23.8872228495841,24.48515468769329,0.012244212565470036,0.20419257082076214,0.2359476907651401,0.2756843985048141,-0.0006451721591659327,0.3573285897772962,0.9552604278864862,862.796,1349.953,2099.578,2839.718,3055.187,Good,0.04725020480421689,0.07272586091049475,137
B0007,140,45,24.0,1.7958310249900458,89.79155124950229,352,3293.172,4.201835131331625,2.037264031192436,3.5567002097886946,2.037264031192436,4.20211656315423,1.9780364457328714,1.9780364457328714,23.08807388106935,30.939399361884792,38.569726951286874,15.481653070217526,1.8118306786592215,4.189599761599587,3.99626928596096,3.964487076600977,3.9242667773574333,23.443289385591335,24.07064114998955,0.012235369732037427,0.20556584537066458,0.23734805473064746,0.27756835397419133,-0.000657290630473959,0.35521550452198625,0.982567268920203,843.562,1330.719,2070.781,2801.547,3035.797,Good,0.04658869845988432,0.06938696400889426,139
B0007,144,46,24.0,1.7858852600390451,89.29426300195226,350,3275.328,4.202901194454151,2.1632674190148338,3.5584127263446006,2.1632674190148338,4.202901194454151,1.97793896698507,1.9779373742272615,22.99093247491259,30.884857004354572,38.34572083526661,15.354788360354021,1.8018943561279772,4.191279139765045,3.9962987903388316,3.964417903576779,3.923876844004487,23.369156297644132,23.987887955187006,0.011622054689106598,0.2066024041153196,0.2384832908773724,0.2790243504496641,-0.0006227265713355479,0.37822382273154176,0.9969554802744156,843.281,1321.187,2052.093,2792.187,3017.39,Good,0.045058966847244336,0.06928051739204368,143
B0007,148,47,24.0,1.7803268604502753,89.01634302251377,349,3265.016,4.201756108371374,2.106631526845483,3.556136820956992,2.106631526845483,4.201790697233378,1.9780170042003,1.9780170042003,22.975283987903012,30.920682316695828,38.482540634946716,15.507256647043704,1.796311290604812,4.190370718439484,3.9954345730246246,3.9633118113227543,3.9227690590626976,23.340121141192053,23.959917060558656,0.011385389931890089,0.20632153534674913,0.23844429704861936,0.2789870493086761,-0.0006416889171525931,0.36483715328904154,0.9846330726556438,834.547,1302.766,2033.281,2773.047,3007.125,Good,0.04581384765227875,0.06966533025568689,147
B0007,150,48,24.0,1.8150756899575577,90.75378449787789,356,3328.937,4.191916354433964,2.1809272860788376,3.568999942180493,2.1809272860788376,4.191916354433964,1.9779140108313502,1.9779140108313502,26.469089975309167,33.880577817079796,41.0499421893331,14.580852214023935,1.8312780528780856,4.1825945413543355,3.994694043266126,3.9658993931662483,3.929932470654264,26.799046643941946,27.37794369229432,0.009321813079628427,0.19722231116783773,0.22601696126771564,0.26198388377969994,-0.0006040934593701012,0.3299566686327786,0.9088537169851527,900.359,1396.906,2183.641,2904.766,3092.234,Good,0.04922145778943997,0.07134263821575189,151
B0007,154,49,24.0,1.8157025154845838,90.78512577422919,356,3329.266,4.203330153285592,2.1773498094527195,3.571059290544873,2.1773498094527195,4.20342192245769,1.978162017642311,1.978162017642311,25.3863555458825,33.038339318294426,40.361944885615415,14.975589339732917,1.8317383060861463,4.192431032572241,4.004339914339886,3.9744459784335016,3.9368804600686387,25.732583809220884,26.31907284909304,0.01089912071335064,0.19899023894570522,0.22888417485209,0.2664496932169529,-0.0006085366395574497,0.34622826333838574,0.9327173032105414,909.469,1405.766,2183.344,2904.875,3092.203,Good,0.04888655382152031,0.06968514370622465,153
B0007,158,50,24.0,1.8002432178056673,90.01216089028337,353,3301.579,4.20248271441994,2.180136101967249,3.5666921284622095,2.180136101967249,4.202807443974011,1.9779553399945098,1.9779553399945098,24.527292175910674,32.27329169539202,39.6676965288026,15.140404352891927,1.8163173679165368,4.191748295161445,4.001207550332815,3.970737286741751,3.932153707547288,24.881279913100578,25.488678290755928,0.010734419258494832,0.2012751640871251,0.23174542767818895,0.27032900687265204,-0.0006125392160698535,0.35398773718990384,0.9613861148452543,881.672,1368.829,2127.485,2857.969,3064.141,Good,0.04805522182634865,0.06988641944387855,157
B0007,162,51,24.0,1.7904476205609308,89.52238102804654,351,3283.563,4.203276539809248,2.1286295199076855,3.563327431073248,2.1286295199076855,4.203276539809248,1.9779914337720734,1.9779914337720734,24.049002964015955,31.937919783481355,39.481181404811096,15.432178440795141,1.8064343691663283,4.192706141279818,4.000298305130699,3.9691596776452998,3.9299766505361857,24.404720095883825,25.02337057166951,0.010570398529429426,0.20297823467854847,0.234116862163948,0.27329988927306204,-0.0006318279929154891,0.3557171318678698,0.974367607653555,862.781,1340.36,2099.406,2830.094,3036.235,Good,0.047509200748586077,0.07037254012210739,161
B0007,166,52,24.0,1.780343032300132,89.0171516150066,350,3275.125,4.202580870413733,2.8191493135378414,3.5590146214829015,2.155901281560187,4.202580870413733,1.972192989054421,1.9721909867386194,23.724772219746917,31.688686599521045,39.419051143069204,15.694278923322287,1.7990129834884545,4.191328450317802,3.9983806367437773,3.9668574820204694,3.927250066521886,24.077245209098002,24.706466161322613,0.011252420095931193,0.204200233669956,0.2357233883932639,0.27533080389184716,-0.00042240572707175815,0.3524729893510852,0.9816939415756956,844.391,1322.141,2062.422,2802.61,3017.938,Good,0.048179914298366426,0.07048007986898036,165
B0007,170,53,24.0,1.775328769596812,88.7664384798406,349,3265.656,4.203244171517053,2.7914986722149657,3.5566945836342914,2.067103728219671,4.203244171517053,1.9723263193206682,1.9723258883505412,23.743245769668285,31.779120691032947,39.72196117128354,15.978715401615254,1.7939849747317564,4.191229030542754,3.998443121679731,3.9668440940600367,3.9267978545861952,24.11168914442043,24.744167991208066,0.012015140974298788,0.2048010498373216,0.23640007745701608,0.2764463169308575,-0.00043230073813717274,0.3684433747521467,1.0009222215397813,843.719,1312.125,2052.234,2782.953,2998.641,Good,0.04853240735824653,0.07034952369656776,169
B0007,174,54,24.0,1.7702629734732853,88.51314867366426,349,3266.093,4.202697222668131,2.912699551286945,3.555013984911923,2.0619831864543094,4.202697222668131,1.9668382736785281,1.9668382736785281,24.07167963443903,32.133873372089305,40.041366724781085,15.969687090342056,1.7889281717647347,4.191393865856819,3.998554644817537,3.967108054726881,3.9271383773168216,24.42229721939009,25.056554531266304,0.011303356811311893,0.20414257785059364,0.23558916794124984,0.27555884535130915,-0.00039496660731374943,0.35061758495105977,0.9848748968272751,843.484,1311.921,2042.671,2773.375,2988.843,Good,0.04974625536405859,0.07095960275807538,173
B0007,178,55,24.0,1.760081061854204,88.0040530927102,348,3257.594,4.202581421564202,2.99598771253577,3.5526373754067415,2.143037413381466,4.202581421564202,1.9609304428642138,1.9609300216079188,23.857377552308677,31.889431533099835,39.66314441864834,15.805766866339667,1.7787303972565267,4.190650438428387,3.997409952290462,3.965527947283264,3.9254901853850797,24.245040467414608,24.874181607263633,0.011930983135814976,0.20517146927373986,0.2370534742809376,0.277091236179122,-0.0003703941341457627,0.3876629151059312,1.0168040549549566,825.157,1293.579,2015.063,2745.829,2970.625,Good,0.04989362821249148,0.06988750479775756,177
B0007,182,56,24.0,1.749647593537689,87.48237967688445,347,3248.593,4.201127463298259,2.97267687251875,3.547186025484395,1.9929057988209282,4.201275185814673,1.9607588424014128,1.9607588424014128,23.74276611720144,31.81736328028127,39.84751541049116,16.10474929328972,1.7736818795438978,4.189909164004274,3.9953842219089926,3.963574981702459,3.9229605851611553,24.09882889798349,24.750559970139353,0.011218299293984657,0.20574324138926636,0.2375524815958001,0.2781668781371036,-0.0003781485063778408,0.3560627807820502,1.0077938529379118,815.765,1284.156,1996.156,2726.89,2951.687,Good,0.04762093306188868,0.06959637470924757,181
B0007,186,57,24.0,1.749650075059311,87.48250375296554,346,3238.766,4.202508747096239,2.981408978015783,3.546814755244375,2.0335961968180234,4.202508747096239,1.9607502568135042,1.9607470848818362,23.587639063990324,31.72316205746117,39.743357771631004,16.15571870764068,1.7683757736994157,4.190479598935145,3.995894489112006,3.963629568292945,3.9226833567324486,23.943537077357625,24.599792467550966,0.012029148161094128,0.20661425798423316,0.2388791788032938,0.2798253903637904,-0.00037702624057448295,0.35589801336730176,1.0121534035606423,805.875,1274.282,1976.938,2707.688,2941.797,Good,0.04647996212810349,0.07109805169409975,185
B0007,190,58,24.0,1.745028739214683,87.25143696073415,346,3240.14,4.202197348597037,3.0307473063064005,3.5447850172972655,2.0213017345171265,4.202333230196108,1.955106689333301,1.9551015596518928,23.715392068439094,31.957150654392294,40.07246786936068,16.357075800921585,1.7637549000236206,4.190507256464491,3.9956960947156075,3.963459363341048,3.9225815415212737,24.085792773345393,24.72471945737589,0.011690092132546681,0.20650125388142992,0.23873798525598922,0.2796158070757637,-0.0003615430327981621,0.37040070490629873,1.0093273889367964,806.75,1265.765,1968.468,2699.156,2933.359,Good,0.04796925031131609,0.07089251138004057,189
B0007,194,59,24.0,1.7396457455286727,86.98228727643364,345,3230.109,4.202490707154508,3.0390623366854363,3.5465215420964156,2.0789964919635966,4.202490707154508,1.9550631626775967,1.955061080624768,24.226269945943525,32.29917704213345,40.247716114003914,16.02144616806039,1.7583071161230408,4.191020988062903,3.9968885735923885,3.9647012336582814,3.924060034133714,24.58228118028537,25.222635192060167,0.011469719091605768,0.20560213356211987,0.23778947349622692,0.2784306730207944,-0.00036018238717921655,0.356011234341846,0.9963652461166426,815.656,1265.343,1967.734,2689.25,2923.453,Good,0.04822541815588505,0.07097691576307026,193
B0007,198,60,24.0,1.7285642277717963,86.42821138858982,345,3229.7810000000027,4.20211186646044,3.073271766798443,3.540832547654255,1.9925354808829658,4.202290557382721,1.9491545130405272,1.9491545130405272,24.018613045430662,32.128842946565555,40.27220819224188,16.253595146811215,1.7525835363074187,4.190680452266613,3.995473959558,3.9630425528021846,3.92220147735456,24.40855797460905,25.026170752670403,0.011431414193826761,0.20663790690243955,0.23906931365825512,0.2799103891058796,-0.0003495097963800009,0.3899449291783874,1.0075577072397408,797.062,1255.922,1948.969,2669.734,2904.0,Good,0.04908955036286932,0.07022873713037443,197
B0007,202,61,24.0,1.723900324588418,86.1950162294209,343,3212.469,4.202924241129693,3.0987788360066437,3.542992511358393,2.14041602578448,4.20313824854604,1.9485245668379871,1.948523792156545,23.868157730931408,32.021134355757404,39.89848456781458,16.03032683688317,1.742613982274288,4.192560939858236,3.9959586113861563,3.963188166905897,3.9215541482936467,24.244467415580775,24.895342717531307,0.010363301271457459,0.20696562974353716,0.2397360742237966,0.28137009283604675,-0.00034370616654138907,0.3763096846493674,1.0271849865998988,797.156,1246.937,1930.875,2651.953,2895.656,Good,0.048817413924019566,0.07189407403925935,201
B0007,206,62,24.0,1.7139788776485192,85.69894388242597,343,3213.219,4.202395835117333,3.1213682588066063,3.5360811169860216,2.006753861515003,4.202703239422359,1.9431245838111422,1.9431236444540636,23.679272417109907,31.859048861486652,40.0571305311587,16.37785811404879,1.738030719688346,4.190749033283633,3.9943883805833686,3.961213923534007,3.9195505152303816,24.05524336572157,24.704121751137777,0.011646801833699705,0.20800745453396408,0.2411819115833258,0.28284531988695116,-0.00033643134075540023,0.3759709486116627,1.02484933402787,778.125,1227.766,1902.235,2623.641,2867.36,Good,0.04889219507251717,0.07012605128802055,205
B0007,210,63,24.0,1.7139701997004613,85.69850998502307,342,3203.578,4.2025695620076915,3.134628907491469,3.5392436935272635,2.121868132176415,4.202907102508285,1.9430105437169318,1.9430092761355546,23.841899649981112,32.16100333536097,40.240711749549135,16.398812099568023,1.7326804344769178,4.1914002349159665,3.994597413756033,3.961536276408002,3.9197210917253704,24.217438918308577,24.86259482289206,0.011169327091725023,0.20797214825165833,0.2410332855996895,0.2828484702823211,-0.00033335871781995714,0.375539268327465,1.0206951729109477,778.219,1227.891,1902.422,2623.953,2867.547,Good,0.04742321873077289,0.06907761875176498,209
B0007,214,64,24.0,1.7036521173638766,85.18260586819383,341,3195.125,4.201287153879833,3.121005705744245,3.5348237062932575,2.0119648758828452,4.201457080806326,1.9425236436352382,1.9425201199136237,24.239122695185117,32.10276048728767,40.12941739090177,15.890294695716655,1.7277717919529396,4.190172276096882,3.9941935946547633,3.961355168180621,3.919832049116803,24.593378829486117,25.189064016156298,0.011114877782951282,0.20709355922506978,0.23993198569921192,0.28145510476303004,-0.00033810303137923805,0.354256134301,0.9499413209711811,778.375,1218.594,1883.766,2595.891,2848.922,Good,0.048460437754935325,0.0708375336017697,213
B0007,216,65,24.0,1.7040137474382486,85.20068737191244,341,3195.3129999999946,4.203984334358096,3.1645013695815067,3.5366477402090606,2.0744390946376323,4.204304103661928,1.9370251789871722,1.9370220932538402,24.100749099673767,32.33880662180898,40.3959693732437,16.295220273569935,1.722742183326331,4.192248826422363,3.9962533389088044,3.9628253776007036,3.9207497495883166,24.47854370841881,25.11290579212133,0.011735507935733303,0.20773099544929163,0.2411589567573924,0.2832345847697795,-0.0003253149111766487,0.3777946087450452,1.0121566924475651,778.453,1218.938,1893.625,2605.577999999994,2849.2350000000006,Good,0.04874528416849275,0.07248947480976828,217
B0007,220,66,24.0,1.6935716157343033,84.67858078671516,340,3186.297,4.20220228055958,3.210026375746328,3.5352062840980913,2.188793384556236,4.20220228055958,1.9310353224698769,1.931027266063856,23.897590280042657,32.21373014824893,40.18751058333668,16.289920303294025,1.7123330225803286,4.191237100156644,3.993688149500085,3.959886164281284,3.9174837496572907,24.281961497360705,24.915412453854536,0.010965180402935815,0.2085141310594949,0.24231611627829563,0.28471853090228905,-0.000311388393741466,0.3843712173180478,1.0178221738118793,769.438,1200.219,1865.735,2577.469,2821.094,Good,0.04890922045962195,0.07224375321168745,219
B0007,224,67,24.0,1.6876577363877656,84.38288681938828,339,3176.438,4.201755934400281,3.2105896114065064,3.5329852237553396,2.1739523632140685,4.202001482736379,1.9304738354803441,1.9304738354803441,23.755130209547474,32.09949526722965,40.14605167557969,16.390921466032218,1.706415331485726,4.191387712309838,3.9924784300101814,3.9585900998878762,3.915879017978705,24.12037811758951,24.7644843917832,0.010368222090442636,0.20927750439009962,0.2431658345124048,0.285876916421576,-0.0003120370436928958,0.36524790804203633,1.0093541822357253,759.422,1190.407,1836.594,2558.0,2810.766,Good,0.05049341528042814,0.0714779278737494,223
B0007,228,68,24.0,1.6830744356583152,84.15372178291575,338,3167.593,4.202600613133091,3.211652712511208,3.532158560934324,2.1783847786257136,4.202600613133091,1.9305724132185291,1.93056172234693,23.736969701170437,32.11305439113157,40.18846095484838,16.451491253677943,1.7018474839534048,4.19101338882727,3.9921274939570828,3.9585125430079655,3.9154608387782552,24.12164664242238,24.766660788961644,0.011587224305821486,0.21047311917600853,0.2440880701251258,0.28713977435483606,-0.0003128394022280903,0.38467694125194285,1.0296910877912069,750.203,1190.484,1827.734,2539.484,2801.828,Good,0.049653807534869046,0.07281511275371025,227
B0007,232,69,24.0,1.6779270142025482,83.89635071012741,338,3167.719,4.202295008453833,3.2367890789594935,3.5308376380023527,2.191481814157953,4.202328519159183,1.9247227974831074,1.9247211692407098,23.791281395349262,32.20371989479744,40.2789498830108,16.48766848766154,1.696640911856602,4.191979842854572,3.992201979099732,3.958274867141217,3.915249713963032,24.179319037166064,24.838286824360452,0.010315165599260823,0.21009302935410057,0.24402014131261573,0.28704529449080063,-0.00030479532101627044,0.3880376418168012,1.0470054290111896,750.359,1181.125,1818.062,2529.703,2792.219,Good,0.049804698569480284,0.07183693248710026,231
B0007,236,70,24.0,1.6732060275966172,83.66030137983086,337,3159.077999999994,4.202842977920607,3.236252355469797,3.5296958440720005,2.1753473356526807,4.202855889678493,1.9246004507121866,1.924587176373896,23.8371835445039,32.23340825772458,40.310727434969614,16.473543890465713,1.6919344406537928,4.1913094690820065,3.9926312350597364,3.958218717298519,3.9152292996323,24.207991079369396,24.86219369416703,0.011533508838600603,0.21021174286087074,0.2446242606220883,0.2876136782883072,-0.0003059723825910002,0.3708075348654951,1.025010149663128,750.406,1171.9689999999973,1808.875,2521.0,2773.9689999999973,Good,0.04960142143548596,0.07212114083797687,235
B0007,240,71,24.0,1.6674367208253988,83.37183604126994,336,3148.829,4.202031500801591,3.2381402568717146,3.5281819372126093,2.1832922624558813,4.202212609390717,1.9243788765495635,1.9243787035174857,23.780373043169558,32.212169716369466,40.31733812871393,16.53696508554437,1.6861520699353478,4.1906274738524605,3.9912458619966316,3.956828165747723,3.9134267480714655,24.176112826359336,24.830768556986236,0.011404026949130674,0.2107856388049596,0.24520333505386827,0.28860475273012565,-0.0003061110158506151,0.39573978318977865,1.050395513816678,740.985,1162.36,1799.094,2501.672,2764.0,Good,0.04933286951263678,0.07263784411726666,239
B0007,244,72,24.0,1.6622662630667526,83.11331315333763,336,3149.094,4.202335745153063,3.2607912474890384,3.5265730179666974,2.192864020990023,4.202335745153063,1.9184028799161776,1.9184028799161776,23.770282871894263,32.21746401954225,40.332563430145015,16.56228055825075,1.6809684835702723,4.189950243846607,3.990677270428424,3.9564525913856463,3.9129295917637665,24.15293718277322,24.803353378038224,0.012385501306455993,0.2116584747246395,0.2458831537674171,0.28940615338929687,-0.0002989890100657602,0.3826543108789551,1.033070506143961,731.485,1162.188,1780.282,2482.547,2754.094,Good,0.048245150285560964,0.07344417258506274,243
B0007,248,73,24.0,1.6574243065763063,82.87121532881531,335,3140.547,4.201773071145273,3.2576377743116076,3.5245022548553444,2.1560972126643922,4.201997273379946,1.9181664471622712,1.9181664471622712,23.76194654931583,32.23410177209762,40.431258866851486,16.669312317535656,1.6761769576323122,4.189769729084276,3.9901108491790827,3.955615676030316,3.9119453734665455,24.13755936932375,24.787569468515084,0.01200334206099729,0.21166222196619033,0.24615739511495693,0.2898276976787275,-0.0003006276603514182,0.3756128200079196,1.0256229191992539,731.438,1152.859,1771.188,2473.797,2735.906,Good,0.05001512861656075,0.07381936636092858,247
B0007,252,74,24.0,1.652538684928734,82.6269342464367,334,3131.625,4.201486505584843,3.2561979569093245,3.5228548406546385,2.138540138129487,4.201599523927098,1.9180994998619483,1.9180994998619483,23.75415567195125,32.228343983674435,40.46247985933005,16.708324187378803,1.671325378308302,4.190856206588781,3.989517730560766,3.9548295617964575,3.9108247411730996,24.133624751375123,24.783866596012988,0.010630298996062493,0.21196877502407752,0.24665694378838587,0.29066176441174374,-0.00030185240847020923,0.379469079423874,1.0297109240617388,722.312,1143.89,1752.812,2455.469,2726.937,Good,0.047456705587096075,0.07255600991617446,251
B0007,256,75,24.0,1.6472174627573322,82.3608731378666,333,3121.907,4.2019492746220735,3.2612376667863723,3.5222829121237855,2.1646493163558524,4.20196227209543,1.9179587244853675,1.9179554697877834,23.692389087728426,32.1833106060944,40.40103455658551,16.708645468857082,1.6659467717976817,4.190386394365671,3.9894344933750303,3.9546347550573677,3.9103569383636665,24.090667145224565,24.73619051387248,0.011562880256402508,0.21251478124704315,0.24731451956470574,0.29159233625840697,-0.0003013259548845309,0.39827805749613887,1.0438014261440536,722.407,1134.453,1743.047,2436.219,2717.141,Good,0.048886406569936064,0.07289868386035867,255
B0007,260,76,24.0,1.6364136810898071,81.82068405449036,333,3122.125,4.202045571197949,3.2767912255627567,3.5189923820688493,2.1187211383693167,4.202045571197949,1.9116787215527213,1.9116663492210293,23.65119377825813,32.17200142078129,40.4426971996319,16.791503421373772,1.660480566116124,4.1901945710725474,3.988900850117111,3.9538197232385803,3.9094078238935395,24.023842580746233,24.694393340996925,0.011851000125401967,0.21314472108083837,0.24822584795936908,0.29263774730440995,-0.000296354036316673,0.3726488024881043,1.0431995627387955,712.546,1124.765,1724.359,2417.375,2698.421,Good,0.04904240478915373,0.07202371305148902,259
B0007,264,77,24.0,1.6362554312048496,81.81277156024248,333,3121.672,4.204697039833386,3.280204681321995,3.5177844279570794,2.1377868706438155,4.204697039833386,1.9116021818524709,1.9115943664630801,23.617774403005388,32.03316223587618,40.26214977673693,16.644375373731545,1.6602491143505909,4.1921365690673476,3.99050999059182,3.954977869483198,3.9103008026046986,24.010809802681013,24.65906512378417,0.012560470766038279,0.21418704924156584,0.24971917035018798,0.29439623722868724,-0.0002961529457647667,0.3930353996756253,1.0412907207787825,712.813,1124.672,1714.75,2407.375,2688.219,Good,0.04861981736892422,0.07223470556283451,263
B0007,266,78,24.0,1.641119179218384,82.0559589609192,333,3120.86,4.203789569367976,3.246330916016724,3.5212226057273495,2.103155697792567,4.203964293328523,1.917648718820213,1.917648718820213,24.17781961485231,32.506671891788216,40.645668361956844,16.467848747104533,1.6651901326573508,4.192573176309724,3.9915958350642176,3.9568357658308124,3.912773865158517,24.53890823188443,25.182302975915405,0.011216393058252727,0.21219373430375876,0.2469538035371639,0.29101570420945944,-0.00030679320871530673,0.36108861703212014,1.0044833610630945,722.266,1143.703,1743.297,2436.344,2708.172,Good,0.04858590816702541,0.07223412421622642,267
B0007,270,79,24.0,1.6315700789656966,81.57850394828483,331,3103.828,4.201897793299824,3.2847935310270984,3.5172227884430147,2.186737546753024,4.201985395805308,1.9111402386391976,1.9111370044433083,23.553024490779926,31.961039485620926,39.95209030011925,16.399065809339326,1.6503447419846808,4.189593561597073,3.9872094611232622,3.9518938477681007,3.9071335745800306,23.950893520076793,24.603072134846002,0.012304231702750634,0.21468833217656158,0.2500039455317231,0.2947642187197932,-0.0002954752203642487,0.3978690292968672,1.0500476440660762,703.391,1106.172,1696.61,2380.469,2670.75,Good,0.04830739180756976,0.07449610987674748,269
B0007,274,80,24.0,1.621213282987236,81.0606641493618,330,3095.094,4.20178017149305,3.278208354451213,3.5125010864221813,2.1007747911593695,4.20178017149305,1.9108682624772713,1.9108619361571038,23.15836420422582,31.798082670491866,40.165034583244065,17.006670379018246,1.6453586951560812,4.189833465559319,3.985557524433122,3.9494805404905193,3.904157403272578,23.547974390090328,24.22925465411352,0.011946705933731039,0.21622264705992844,0.25229963100253094,0.2976227682204722,-0.00029839863249446935,0.3896101858645089,1.0708904498877025,694.125,1096.938,1668.594,2362.219,2662.0,Good,0.04807714089362054,0.07403770271784743,273
